ID,Name,Station,Latitude,Longitude,Elevation,Depth,Avg_Depth,Beginning_Year,Ending_Year,Missing_Years,Percentage_Missing_Values,Number_of_Full_Years,Filename
743,Hoal-04,HOAL,48.15622,15.14124,305.467,0.05-0.05,0.05,2013,2020,NA,0,8,/home/xosto002/Beachelor_thesis/HOAL/Hoal-04/HOAL_HOAL_Hoal-04_sm_0.050000_0.050000_SPADE-Time-Domain-Transmissivity-A_19500101_20241016.stm
744,Hoal-04,HOAL,48.15622,15.14124,305.467,0.1-0.1,0.1,2013,2021,NA,0,9,/home/xosto002/Beachelor_thesis/HOAL/Hoal-04/HOAL_HOAL_Hoal-04_sm_0.100000_0.100000_SPADE-Time-Domain-Transmissivity-A_19500101_20241016.stm
745,Hoal-04,HOAL,48.15622,15.14124,305.467,0.2-0.2,0.2,2013,2021,NA,0,9,/home/xosto002/Beachelor_thesis/HOAL/Hoal-04/HOAL_HOAL_Hoal-04_sm_0.200000_0.200000_SPADE-Time-Domain-Transmissivity_19500101_20241016.stm
746,Hoal-04,HOAL,48.15622,15.14124,305.467,0.5-0.5,0.5,2013,2021,NA,0,9,/home/xosto002/Beachelor_thesis/HOAL/Hoal-04/HOAL_HOAL_Hoal-04_sm_0.500000_0.500000_SPADE-Time-Domain-Transmissivity_19500101_20241016.stm
747,Hoal-05,HOAL,48.15804,15.14731,308.022,0.05-0.05,0.05,2013,2019,NA,0,7,/home/xosto002/Beachelor_thesis/HOAL/Hoal-05/HOAL_HOAL_Hoal-05_sm_0.050000_0.050000_SPADE-Time-Domain-Transmissivity-A_19500101_20241016.stm
748,Hoal-05,HOAL,48.15804,15.14731,308.022,0.1-0.1,0.1,2013,2019,NA,0,7,/home/xosto002/Beachelor_thesis/HOAL/Hoal-05/HOAL_HOAL_Hoal-05_sm_0.100000_0.100000_SPADE-Time-Domain-Transmissivity-A_19500101_20241016.stm
749,Hoal-05,HOAL,48.15804,15.14731,308.022,0.2-0.2,0.2,2013,2019,NA,0,7,/home/xosto002/Beachelor_thesis/HOAL/Hoal-05/HOAL_HOAL_Hoal-05_sm_0.200000_0.200000_SPADE-Time-Domain-Transmissivity_19500101_20241016.stm
750,Hoal-05,HOAL,48.15804,15.14731,308.022,0.5-0.5,0.5,2013,2019,2018,14.28571429,6,/home/xosto002/Beachelor_thesis/HOAL/Hoal-05/HOAL_HOAL_Hoal-05_sm_0.500000_0.500000_SPADE-Time-Domain-Transmissivity_19500101_20241016.stm
751,Hoal-06,HOAL,48.15501,15.14573,282.563,0.05-0.05,0.05,2013,2020,NA,0,8,/home/xosto002/Beachelor_thesis/HOAL/Hoal-06/HOAL_HOAL_Hoal-06_sm_0.050000_0.050000_SPADE-Time-Domain-Transmissivity-A_19500101_20241016.stm
752,Hoal-06,HOAL,48.15501,15.14573,282.563,0.1-0.1,0.1,2013,2020,NA,0,8,/home/xosto002/Beachelor_thesis/HOAL/Hoal-06/HOAL_HOAL_Hoal-06_sm_0.100000_0.100000_SPADE-Time-Domain-Transmissivity-A_19500101_20241016.stm
753,Hoal-06,HOAL,48.15501,15.14573,282.563,0.2-0.2,0.2,2013,2019,NA,0,7,/home/xosto002/Beachelor_thesis/HOAL/Hoal-06/HOAL_HOAL_Hoal-06_sm_0.200000_0.200000_SPADE-Time-Domain-Transmissivity_19500101_20241016.stm
754,Hoal-06,HOAL,48.15501,15.14573,282.563,0.5-0.5,0.5,2013,2020,NA,0,8,/home/xosto002/Beachelor_thesis/HOAL/Hoal-06/HOAL_HOAL_Hoal-06_sm_0.500000_0.500000_SPADE-Time-Domain-Transmissivity_19500101_20241016.stm
755,Hoal-07,HOAL,48.15473,15.14844,274.67,0.05-0.05,0.05,2013,2020,NA,0,8,/home/xosto002/Beachelor_thesis/HOAL/Hoal-07/HOAL_HOAL_Hoal-07_sm_0.050000_0.050000_SPADE-Time-Domain-Transmissivity-A_19500101_20241016.stm
757,Hoal-07,HOAL,48.15473,15.14844,274.67,0.1-0.1,0.1,2013,2020,NA,0,8,/home/xosto002/Beachelor_thesis/HOAL/Hoal-07/HOAL_HOAL_Hoal-07_sm_0.100000_0.100000_SPADE-Time-Domain-Transmissivity-A_19500101_20241016.stm
759,Hoal-07,HOAL,48.15473,15.14844,274.67,0.2-0.2,0.2,2013,2020,NA,0,8,/home/xosto002/Beachelor_thesis/HOAL/Hoal-07/HOAL_HOAL_Hoal-07_sm_0.200000_0.200000_SPADE-Time-Domain-Transmissivity_19500101_20241016.stm
760,Hoal-07,HOAL,48.15473,15.14844,274.67,0.5-0.5,0.5,2013,2020,NA,0,8,/home/xosto002/Beachelor_thesis/HOAL/Hoal-07/HOAL_HOAL_Hoal-07_sm_0.500000_0.500000_SPADE-Time-Domain-Transmissivity_19500101_20241016.stm
762,Hoal-08,HOAL,48.15473,15.14844,274.927,0.05-0.05,0.05,2013,2019,NA,0,7,/home/xosto002/Beachelor_thesis/HOAL/Hoal-08/HOAL_HOAL_Hoal-08_sm_0.050000_0.050000_SPADE-Time-Domain-Transmissivity-A_19500101_20241016.stm
764,Hoal-08,HOAL,48.15473,15.14844,274.927,0.1-0.1,0.1,2013,2019,NA,0,7,/home/xosto002/Beachelor_thesis/HOAL/Hoal-08/HOAL_HOAL_Hoal-08_sm_0.100000_0.100000_SPADE-Time-Domain-Transmissivity-A_19500101_20241016.stm
766,Hoal-08,HOAL,48.15473,15.14844,274.927,0.2-0.2,0.2,2013,2019,NA,0,7,/home/xosto002/Beachelor_thesis/HOAL/Hoal-08/HOAL_HOAL_Hoal-08_sm_0.200000_0.200000_SPADE-Time-Domain-Transmissivity_19500101_20241016.stm
767,Hoal-08,HOAL,48.15473,15.14844,274.927,0.5-0.5,0.5,2013,2019,NA,0,7,/home/xosto002/Beachelor_thesis/HOAL/Hoal-08/HOAL_HOAL_Hoal-08_sm_0.500000_0.500000_SPADE-Time-Domain-Transmissivity_19500101_20241016.stm
769,Hoal-09,HOAL,48.15617,15.15045,293.971,0.05-0.05,0.05,2013,2019,2017,14.28571429,6,/home/xosto002/Beachelor_thesis/HOAL/Hoal-09/HOAL_HOAL_Hoal-09_sm_0.050000_0.050000_SPADE-Time-Domain-Transmissivity-A_19500101_20241016.stm
770,Hoal-09,HOAL,48.15617,15.15045,293.971,0.1-0.1,0.1,2013,2019,NA,0,7,/home/xosto002/Beachelor_thesis/HOAL/Hoal-09/HOAL_HOAL_Hoal-09_sm_0.100000_0.100000_SPADE-Time-Domain-Transmissivity-A_19500101_20241016.stm
772,Hoal-09,HOAL,48.15617,15.15045,293.971,0.2-0.2,0.2,2013,2019,NA,0,7,/home/xosto002/Beachelor_thesis/HOAL/Hoal-09/HOAL_HOAL_Hoal-09_sm_0.200000_0.200000_SPADE-Time-Domain-Transmissivity_19500101_20241016.stm
773,Hoal-09,HOAL,48.15617,15.15045,293.971,0.5-0.5,0.5,2013,2019,NA,0,7,/home/xosto002/Beachelor_thesis/HOAL/Hoal-09/HOAL_HOAL_Hoal-09_sm_0.500000_0.500000_SPADE-Time-Domain-Transmissivity_19500101_20241016.stm
774,Hoal-10,HOAL,48.15403,15.15299,292.212,0.05-0.05,0.05,2013,2020,NA,0,8,/home/xosto002/Beachelor_thesis/HOAL/Hoal-10/HOAL_HOAL_Hoal-10_sm_0.050000_0.050000_SPADE-Time-Domain-Transmissivity-A_19500101_20241016.stm
775,Hoal-10,HOAL,48.15403,15.15299,292.212,0.1-0.1,0.1,2013,2020,NA,0,8,/home/xosto002/Beachelor_thesis/HOAL/Hoal-10/HOAL_HOAL_Hoal-10_sm_0.100000_0.100000_SPADE-Time-Domain-Transmissivity-A_19500101_20241016.stm
776,Hoal-10,HOAL,48.15403,15.15299,292.212,0.2-0.2,0.2,2013,2020,NA,0,8,/home/xosto002/Beachelor_thesis/HOAL/Hoal-10/HOAL_HOAL_Hoal-10_sm_0.200000_0.200000_SPADE-Time-Domain-Transmissivity_19500101_20241016.stm
777,Hoal-10,HOAL,48.15403,15.15299,292.212,0.5-0.5,0.5,2013,2020,NA,0,8,/home/xosto002/Beachelor_thesis/HOAL/Hoal-10/HOAL_HOAL_Hoal-10_sm_0.500000_0.500000_SPADE-Time-Domain-Transmissivity_19500101_20241016.stm
778,Hoal-11,HOAL,48.15645,15.14799,289.768,0.05-0.05,0.05,2013,2020,2015,12.5,7,/home/xosto002/Beachelor_thesis/HOAL/Hoal-11/HOAL_HOAL_Hoal-11_sm_0.050000_0.050000_SPADE-Time-Domain-Transmissivity-A_19500101_20241016.stm
780,Hoal-11,HOAL,48.15645,15.14799,289.768,0.1-0.1,0.1,2013,2020,NA,0,8,/home/xosto002/Beachelor_thesis/HOAL/Hoal-11/HOAL_HOAL_Hoal-11_sm_0.100000_0.100000_SPADE-Time-Domain-Transmissivity-A_19500101_20241016.stm
782,Hoal-11,HOAL,48.15645,15.14799,289.768,0.2-0.2,0.2,2013,2020,NA,0,8,/home/xosto002/Beachelor_thesis/HOAL/Hoal-11/HOAL_HOAL_Hoal-11_sm_0.200000_0.200000_SPADE-Time-Domain-Transmissivity_19500101_20241016.stm
783,Hoal-11,HOAL,48.15645,15.14799,289.768,0.5-0.5,0.5,2013,2020,NA,0,8,/home/xosto002/Beachelor_thesis/HOAL/Hoal-11/HOAL_HOAL_Hoal-11_sm_0.500000_0.500000_SPADE-Time-Domain-Transmissivity_19500101_20241016.stm
784,Hoal-12,HOAL,48.15151,15.14958,278.068,0.05-0.05,0.05,2013,2020,NA,0,8,/home/xosto002/Beachelor_thesis/HOAL/Hoal-12/HOAL_HOAL_Hoal-12_sm_0.050000_0.050000_SPADE-Time-Domain-Transmissivity-A_19500101_20241016.stm
785,Hoal-12,HOAL,48.15151,15.14958,278.068,0.1-0.1,0.1,2013,2020,NA,0,8,/home/xosto002/Beachelor_thesis/HOAL/Hoal-12/HOAL_HOAL_Hoal-12_sm_0.100000_0.100000_SPADE-Time-Domain-Transmissivity-A_19500101_20241016.stm
786,Hoal-12,HOAL,48.15151,15.14958,278.068,0.2-0.2,0.2,2013,2018,NA,0,6,/home/xosto002/Beachelor_thesis/HOAL/Hoal-12/HOAL_HOAL_Hoal-12_sm_0.200000_0.200000_SPADE-Time-Domain-Transmissivity_19500101_20241016.stm
787,Hoal-12,HOAL,48.15151,15.14958,278.068,0.5-0.5,0.5,2013,2020,NA,0,8,/home/xosto002/Beachelor_thesis/HOAL/Hoal-12/HOAL_HOAL_Hoal-12_sm_0.500000_0.500000_SPADE-Time-Domain-Transmissivity_19500101_20241016.stm
788,Hoal-13,HOAL,48.15371,15.1517,278.196,0.05-0.05,0.05,2013,2020,NA,0,8,/home/xosto002/Beachelor_thesis/HOAL/Hoal-13/HOAL_HOAL_Hoal-13_sm_0.050000_0.050000_SPADE-Time-Domain-Transmissivity-A_19500101_20241016.stm
790,Hoal-13,HOAL,48.15371,15.1517,278.196,0.1-0.1,0.1,2013,2020,NA,0,8,/home/xosto002/Beachelor_thesis/HOAL/Hoal-13/HOAL_HOAL_Hoal-13_sm_0.100000_0.100000_SPADE-Time-Domain-Transmissivity-A_19500101_20241016.stm
791,Hoal-13,HOAL,48.15371,15.1517,278.196,0.2-0.2,0.2,2013,2020,NA,0,8,/home/xosto002/Beachelor_thesis/HOAL/Hoal-13/HOAL_HOAL_Hoal-13_sm_0.200000_0.200000_SPADE-Time-Domain-Transmissivity_19500101_20241016.stm
792,Hoal-13,HOAL,48.15371,15.1517,278.196,0.5-0.5,0.5,2013,2020,NA,0,8,/home/xosto002/Beachelor_thesis/HOAL/Hoal-13/HOAL_HOAL_Hoal-13_sm_0.500000_0.500000_SPADE-Time-Domain-Transmissivity_19500101_20241016.stm
793,Hoal-14,HOAL,48.15276,15.15272,271.079,0.05-0.05,0.05,2013,2020,NA,0,8,/home/xosto002/Beachelor_thesis/HOAL/Hoal-14/HOAL_HOAL_Hoal-14_sm_0.050000_0.050000_SPADE-Time-Domain-Transmissivity-A_19500101_20241016.stm
795,Hoal-14,HOAL,48.15276,15.15272,271.079,0.1-0.1,0.1,2013,2020,NA,0,8,/home/xosto002/Beachelor_thesis/HOAL/Hoal-14/HOAL_HOAL_Hoal-14_sm_0.100000_0.100000_SPADE-Time-Domain-Transmissivity-A_19500101_20241016.stm
797,Hoal-14,HOAL,48.15276,15.15272,271.079,0.2-0.2,0.2,2013,2020,NA,0,8,/home/xosto002/Beachelor_thesis/HOAL/Hoal-14/HOAL_HOAL_Hoal-14_sm_0.200000_0.200000_SPADE-Time-Domain-Transmissivity_19500101_20241016.stm
798,Hoal-14,HOAL,48.15276,15.15272,271.079,0.5-0.5,0.5,2013,2020,2017,12.5,7,/home/xosto002/Beachelor_thesis/HOAL/Hoal-14/HOAL_HOAL_Hoal-14_sm_0.500000_0.500000_SPADE-Time-Domain-Transmissivity_19500101_20241016.stm
799,Hoal-15,HOAL,48.15202,15.15302,271.696,0.05-0.05,0.05,2013,2020,NA,0,8,/home/xosto002/Beachelor_thesis/HOAL/Hoal-15/HOAL_HOAL_Hoal-15_sm_0.050000_0.050000_SPADE-Time-Domain-Transmissivity-A_19500101_20241016.stm
800,Hoal-15,HOAL,48.15202,15.15302,271.696,0.1-0.1,0.1,2013,2021,NA,0,9,/home/xosto002/Beachelor_thesis/HOAL/Hoal-15/HOAL_HOAL_Hoal-15_sm_0.100000_0.100000_SPADE-Time-Domain-Transmissivity-A_19500101_20241016.stm
801,Hoal-15,HOAL,48.15202,15.15302,271.696,0.2-0.2,0.2,2013,2020,NA,0,8,/home/xosto002/Beachelor_thesis/HOAL/Hoal-15/HOAL_HOAL_Hoal-15_sm_0.200000_0.200000_SPADE-Time-Domain-Transmissivity_19500101_20241016.stm
802,Hoal-15,HOAL,48.15202,15.15302,271.696,0.5-0.5,0.5,2013,2021,NA,0,9,/home/xosto002/Beachelor_thesis/HOAL/Hoal-15/HOAL_HOAL_Hoal-15_sm_0.500000_0.500000_SPADE-Time-Domain-Transmissivity_19500101_20241016.stm
803,Hoal-16,HOAL,48.15117,15.15417,279.035,0.05-0.05,0.05,2013,2021,NA,0,9,/home/xosto002/Beachelor_thesis/HOAL/Hoal-16/HOAL_HOAL_Hoal-16_sm_0.050000_0.050000_SPADE-Time-Domain-Transmissivity-A_19500101_20241016.stm
804,Hoal-16,HOAL,48.15117,15.15417,279.035,0.1-0.1,0.1,2013,2021,NA,0,9,/home/xosto002/Beachelor_thesis/HOAL/Hoal-16/HOAL_HOAL_Hoal-16_sm_0.100000_0.100000_SPADE-Time-Domain-Transmissivity-A_19500101_20241016.stm
805,Hoal-16,HOAL,48.15117,15.15417,279.035,0.2-0.2,0.2,2013,2021,NA,0,9,/home/xosto002/Beachelor_thesis/HOAL/Hoal-16/HOAL_HOAL_Hoal-16_sm_0.200000_0.200000_SPADE-Time-Domain-Transmissivity_19500101_20241016.stm
806,Hoal-16,HOAL,48.15117,15.15417,279.035,0.5-0.5,0.5,2013,2020,NA,0,8,/home/xosto002/Beachelor_thesis/HOAL/Hoal-16/HOAL_HOAL_Hoal-16_sm_0.500000_0.500000_SPADE-Time-Domain-Transmissivity_19500101_20241016.stm
807,Hoal-17,HOAL,48.15045,15.15468,280.131,0.05-0.05,0.05,2013,2021,NA,0,9,/home/xosto002/Beachelor_thesis/HOAL/Hoal-17/HOAL_HOAL_Hoal-17_sm_0.050000_0.050000_SPADE-Time-Domain-Transmissivity-A_19500101_20241016.stm
808,Hoal-17,HOAL,48.15045,15.15468,280.131,0.1-0.1,0.1,2013,2019,NA,0,7,/home/xosto002/Beachelor_thesis/HOAL/Hoal-17/HOAL_HOAL_Hoal-17_sm_0.100000_0.100000_SPADE-Time-Domain-Transmissivity-A_19500101_20241016.stm
809,Hoal-17,HOAL,48.15045,15.15468,280.131,0.2-0.2,0.2,2013,2019,NA,0,7,/home/xosto002/Beachelor_thesis/HOAL/Hoal-17/HOAL_HOAL_Hoal-17_sm_0.200000_0.200000_SPADE-Time-Domain-Transmissivity_19500101_20241016.stm
810,Hoal-17,HOAL,48.15045,15.15468,280.131,0.5-0.5,0.5,2013,2021,NA,0,9,/home/xosto002/Beachelor_thesis/HOAL/Hoal-17/HOAL_HOAL_Hoal-17_sm_0.500000_0.500000_SPADE-Time-Domain-Transmissivity_19500101_20241016.stm
811,Hoal-18,HOAL,48.15257,15.15104,292.212,0.05-0.05,0.05,2014,2019,NA,0,6,/home/xosto002/Beachelor_thesis/HOAL/Hoal-18/HOAL_HOAL_Hoal-18_sm_0.050000_0.050000_SPADE-Time-Domain-Transmissivity-A_19500101_20241016.stm
813,Hoal-18,HOAL,48.15257,15.15104,292.212,0.1-0.1,0.1,2014,2019,NA,0,6,/home/xosto002/Beachelor_thesis/HOAL/Hoal-18/HOAL_HOAL_Hoal-18_sm_0.100000_0.100000_SPADE-Time-Domain-Transmissivity-A_19500101_20241016.stm
815,Hoal-18,HOAL,48.15257,15.15104,292.212,0.2-0.2,0.2,2014,2019,NA,0,6,/home/xosto002/Beachelor_thesis/HOAL/Hoal-18/HOAL_HOAL_Hoal-18_sm_0.200000_0.200000_SPADE-Time-Domain-Transmissivity_19500101_20241016.stm
816,Hoal-18,HOAL,48.15257,15.15104,292.212,0.5-0.5,0.5,2014,2019,NA,0,6,/home/xosto002/Beachelor_thesis/HOAL/Hoal-18/HOAL_HOAL_Hoal-18_sm_0.500000_0.500000_SPADE-Time-Domain-Transmissivity_19500101_20241016.stm
818,Hoal-19,HOAL,48.15473,15.14844,274.67,0.05-0.05,0.05,2014,2019,NA,0,6,/home/xosto002/Beachelor_thesis/HOAL/Hoal-19/HOAL_HOAL_Hoal-19_sm_0.050000_0.050000_SPADE-Time-Domain-Transmissivity-A_19500101_20241016.stm
820,Hoal-19,HOAL,48.15473,15.14844,274.67,0.1-0.1,0.1,2014,2019,NA,0,6,/home/xosto002/Beachelor_thesis/HOAL/Hoal-19/HOAL_HOAL_Hoal-19_sm_0.100000_0.100000_SPADE-Time-Domain-Transmissivity-A_19500101_20241016.stm
822,Hoal-19,HOAL,48.15473,15.14844,274.67,0.2-0.2,0.2,2014,2019,NA,0,6,/home/xosto002/Beachelor_thesis/HOAL/Hoal-19/HOAL_HOAL_Hoal-19_sm_0.200000_0.200000_SPADE-Time-Domain-Transmissivity_19500101_20241016.stm
823,Hoal-19,HOAL,48.15473,15.14844,274.67,0.5-0.5,0.5,2014,2019,NA,0,6,/home/xosto002/Beachelor_thesis/HOAL/Hoal-19/HOAL_HOAL_Hoal-19_sm_0.500000_0.500000_SPADE-Time-Domain-Transmissivity_19500101_20241016.stm
825,Hoal-21,HOAL,48.15346,15.14688,289.768,0.05-0.05,0.05,2013,2020,NA,0,8,/home/xosto002/Beachelor_thesis/HOAL/Hoal-21/HOAL_HOAL_Hoal-21_sm_0.050000_0.050000_SPADE-Time-Domain-Transmissivity-A_19500101_20241016.stm
826,Hoal-21,HOAL,48.15346,15.14688,289.768,0.1-0.1,0.1,2013,2020,NA,0,8,/home/xosto002/Beachelor_thesis/HOAL/Hoal-21/HOAL_HOAL_Hoal-21_sm_0.100000_0.100000_SPADE-Time-Domain-Transmissivity-A_19500101_20241016.stm
827,Hoal-21,HOAL,48.15346,15.14688,289.768,0.2-0.2,0.2,2013,2020,NA,0,8,/home/xosto002/Beachelor_thesis/HOAL/Hoal-21/HOAL_HOAL_Hoal-21_sm_0.200000_0.200000_SPADE-Time-Domain-Transmissivity_19500101_20241016.stm
828,Hoal-21,HOAL,48.15346,15.14688,289.768,0.5-0.5,0.5,2013,2020,NA,0,8,/home/xosto002/Beachelor_thesis/HOAL/Hoal-21/HOAL_HOAL_Hoal-21_sm_0.500000_0.500000_SPADE-Time-Domain-Transmissivity_19500101_20241016.stm
829,Hoal-22,HOAL,48.15562,15.14804,281.788,0.05-0.05,0.05,2013,2020,NA,0,8,/home/xosto002/Beachelor_thesis/HOAL/Hoal-22/HOAL_HOAL_Hoal-22_sm_0.050000_0.050000_SPADE-Time-Domain-Transmissivity-A_19500101_20241016.stm
831,Hoal-22,HOAL,48.15562,15.14804,281.788,0.1-0.1,0.1,2013,2020,NA,0,8,/home/xosto002/Beachelor_thesis/HOAL/Hoal-22/HOAL_HOAL_Hoal-22_sm_0.100000_0.100000_SPADE-Time-Domain-Transmissivity-A_19500101_20241016.stm
833,Hoal-22,HOAL,48.15562,15.14804,281.788,0.2-0.2,0.2,2013,2020,NA,0,8,/home/xosto002/Beachelor_thesis/HOAL/Hoal-22/HOAL_HOAL_Hoal-22_sm_0.200000_0.200000_SPADE-Time-Domain-Transmissivity_19500101_20241016.stm
834,Hoal-22,HOAL,48.15562,15.14804,281.788,0.5-0.5,0.5,2013,2020,NA,0,8,/home/xosto002/Beachelor_thesis/HOAL/Hoal-22/HOAL_HOAL_Hoal-22_sm_0.500000_0.500000_SPADE-Time-Domain-Transmissivity_19500101_20241016.stm
839,Hoal-24,HOAL,48.15442,15.14659,284.712,0.05-0.05,0.05,2013,2019,NA,0,7,/home/xosto002/Beachelor_thesis/HOAL/Hoal-24/HOAL_HOAL_Hoal-24_sm_0.050000_0.050000_SPADE-Time-Domain-Transmissivity-A_19500101_20241016.stm
841,Hoal-24,HOAL,48.15442,15.14659,284.712,0.1-0.1,0.1,2013,2019,NA,0,7,/home/xosto002/Beachelor_thesis/HOAL/Hoal-24/HOAL_HOAL_Hoal-24_sm_0.100000_0.100000_SPADE-Time-Domain-Transmissivity-A_19500101_20241016.stm
843,Hoal-24,HOAL,48.15442,15.14659,284.712,0.2-0.2,0.2,2013,2019,NA,0,7,/home/xosto002/Beachelor_thesis/HOAL/Hoal-24/HOAL_HOAL_Hoal-24_sm_0.200000_0.200000_SPADE-Time-Domain-Transmissivity_19500101_20241016.stm
844,Hoal-24,HOAL,48.15442,15.14659,284.712,0.5-0.5,0.5,2013,2019,NA,0,7,/home/xosto002/Beachelor_thesis/HOAL/Hoal-24/HOAL_HOAL_Hoal-24_sm_0.500000_0.500000_SPADE-Time-Domain-Transmissivity_19500101_20241016.stm
846,Hoal-25,HOAL,48.1543,15.14844,277.15,0.05-0.05,0.05,2013,2019,NA,0,7,/home/xosto002/Beachelor_thesis/HOAL/Hoal-25/HOAL_HOAL_Hoal-25_sm_0.050000_0.050000_SPADE-Time-Domain-Transmissivity-A_19500101_20241016.stm
847,Hoal-25,HOAL,48.1543,15.14844,277.15,0.1-0.1,0.1,2013,2019,NA,0,7,/home/xosto002/Beachelor_thesis/HOAL/Hoal-25/HOAL_HOAL_Hoal-25_sm_0.100000_0.100000_SPADE-Time-Domain-Transmissivity-A_19500101_20241016.stm
848,Hoal-25,HOAL,48.1543,15.14844,277.15,0.2-0.2,0.2,2013,2019,NA,0,7,/home/xosto002/Beachelor_thesis/HOAL/Hoal-25/HOAL_HOAL_Hoal-25_sm_0.200000_0.200000_SPADE-Time-Domain-Transmissivity_19500101_20241016.stm
849,Hoal-25,HOAL,48.1543,15.14844,277.15,0.5-0.5,0.5,2013,2019,NA,0,7,/home/xosto002/Beachelor_thesis/HOAL/Hoal-25/HOAL_HOAL_Hoal-25_sm_0.500000_0.500000_SPADE-Time-Domain-Transmissivity_19500101_20241016.stm
850,Hoal-26,HOAL,48.15426,15.14975,272.859,0.05-0.05,0.05,2013,2019,NA,0,7,/home/xosto002/Beachelor_thesis/HOAL/Hoal-26/HOAL_HOAL_Hoal-26_sm_0.050000_0.050000_SPADE-Time-Domain-Transmissivity-A_19500101_20241016.stm
852,Hoal-26,HOAL,48.15426,15.14975,272.859,0.1-0.1,0.1,2013,2019,NA,0,7,/home/xosto002/Beachelor_thesis/HOAL/Hoal-26/HOAL_HOAL_Hoal-26_sm_0.100000_0.100000_SPADE-Time-Domain-Transmissivity-A_19500101_20241016.stm
854,Hoal-26,HOAL,48.15426,15.14975,272.859,0.2-0.2,0.2,2013,2019,NA,0,7,/home/xosto002/Beachelor_thesis/HOAL/Hoal-26/HOAL_HOAL_Hoal-26_sm_0.200000_0.200000_SPADE-Time-Domain-Transmissivity_19500101_20241016.stm
855,Hoal-26,HOAL,48.15426,15.14975,272.859,0.5-0.5,0.5,2013,2019,NA,0,7,/home/xosto002/Beachelor_thesis/HOAL/Hoal-26/HOAL_HOAL_Hoal-26_sm_0.500000_0.500000_SPADE-Time-Domain-Transmissivity_19500101_20241016.stm
857,Hoal-27,HOAL,48.15552,15.15116,294.963,0.05-0.05,0.05,2013,2019,NA,0,7,/home/xosto002/Beachelor_thesis/HOAL/Hoal-27/HOAL_HOAL_Hoal-27_sm_0.050000_0.050000_SPADE-Time-Domain-Transmissivity-A_19500101_20241016.stm
859,Hoal-27,HOAL,48.15552,15.15116,294.963,0.1-0.1,0.1,2013,2019,NA,0,7,/home/xosto002/Beachelor_thesis/HOAL/Hoal-27/HOAL_HOAL_Hoal-27_sm_0.100000_0.100000_SPADE-Time-Domain-Transmissivity-A_19500101_20241016.stm
861,Hoal-27,HOAL,48.15552,15.15116,294.963,0.2-0.2,0.2,2013,2019,NA,0,7,/home/xosto002/Beachelor_thesis/HOAL/Hoal-27/HOAL_HOAL_Hoal-27_sm_0.200000_0.200000_SPADE-Time-Domain-Transmissivity_19500101_20241016.stm
862,Hoal-27,HOAL,48.15552,15.15116,294.963,0.5-0.5,0.5,2013,2019,NA,0,7,/home/xosto002/Beachelor_thesis/HOAL/Hoal-27/HOAL_HOAL_Hoal-27_sm_0.500000_0.500000_SPADE-Time-Domain-Transmissivity_19500101_20241016.stm
864,Hoal-28,HOAL,48.15356,15.14856,280.362,0.05-0.05,0.05,2013,2019,NA,0,7,/home/xosto002/Beachelor_thesis/HOAL/Hoal-28/HOAL_HOAL_Hoal-28_sm_0.050000_0.050000_SPADE-Time-Domain-Transmissivity-A_19500101_20241016.stm
866,Hoal-28,HOAL,48.15356,15.14856,280.362,0.1-0.1,0.1,2013,2019,NA,0,7,/home/xosto002/Beachelor_thesis/HOAL/Hoal-28/HOAL_HOAL_Hoal-28_sm_0.100000_0.100000_SPADE-Time-Domain-Transmissivity-A_19500101_20241016.stm
868,Hoal-28,HOAL,48.15356,15.14856,280.362,0.2-0.2,0.2,2013,2019,NA,0,7,/home/xosto002/Beachelor_thesis/HOAL/Hoal-28/HOAL_HOAL_Hoal-28_sm_0.200000_0.200000_SPADE-Time-Domain-Transmissivity_19500101_20241016.stm
869,Hoal-28,HOAL,48.15356,15.14856,280.362,0.5-0.5,0.5,2013,2019,NA,0,7,/home/xosto002/Beachelor_thesis/HOAL/Hoal-28/HOAL_HOAL_Hoal-28_sm_0.500000_0.500000_SPADE-Time-Domain-Transmissivity_19500101_20241016.stm
871,Hoal-29,HOAL,48.15353,15.14991,274.01,0.05-0.05,0.05,2013,2019,NA,0,7,/home/xosto002/Beachelor_thesis/HOAL/Hoal-29/HOAL_HOAL_Hoal-29_sm_0.050000_0.050000_SPADE-Time-Domain-Transmissivity-A_19500101_20241016.stm
872,Hoal-29,HOAL,48.15353,15.14991,274.01,0.1-0.1,0.1,2013,2019,NA,0,7,/home/xosto002/Beachelor_thesis/HOAL/Hoal-29/HOAL_HOAL_Hoal-29_sm_0.100000_0.100000_SPADE-Time-Domain-Transmissivity-A_19500101_20241016.stm
873,Hoal-29,HOAL,48.15353,15.14991,274.01,0.2-0.2,0.2,2013,2018,NA,0,6,/home/xosto002/Beachelor_thesis/HOAL/Hoal-29/HOAL_HOAL_Hoal-29_sm_0.200000_0.200000_SPADE-Time-Domain-Transmissivity_19500101_20241016.stm
874,Hoal-29,HOAL,48.15353,15.14991,274.01,0.5-0.5,0.5,2013,2019,NA,0,7,/home/xosto002/Beachelor_thesis/HOAL/Hoal-29/HOAL_HOAL_Hoal-29_sm_0.500000_0.500000_SPADE-Time-Domain-Transmissivity_19500101_20241016.stm
